188,3.8
189,3.81
190,3.79
191,3.79
192,3.76
193,3.83
194,3.91
195,3.88
196,3.89
197,3.78
198,3.78
199,3.71
200,3.7
201,3.69
202,3.67
203,3.66
204,3.63
205,3.73
206,3.77
207,3.74
208,3.75
209,3.77
210,3.75
211,3.73
212,3.69
213,3.67
214,3.72
215,3.74
216,3.69
217,3.66
218,3.76
219,3.81
220,3.79
221,3.82
222,3.81
223,3.82
224,3.87
225,3.96
226,4.02
227,3.94
228,3.83
229,3.87
230,3.87
231,3.8
232,3.77
233,3.82
234,3.8
235,3.74
236,3.79
237,3.79
238,3.72
239,3.76
240,3.81
241,3.81
242,3.7
243,3.76
244,3.71
245,3.66
246,3.7
247,3.6
248,3.56
249,3.46
250,3.48
251,3.57
252,3.57
253,3.61
254,3.57
255,3.49
256,3.53
257,3.41
258,3.43
259,3.27
260,3.28
261,3.28
262,3.25
263,3.28
264,3.45
265,3.38
266,3.39
267,3.36
268,3.44
269,3.46
270,3.32
271,3.26
272,3.29
273,3.28
274,3.42
275,3.34
276,3.34
277,3.38
278,3.33
279,3.25
280,3.28
281,3.28
282,3.2
283,3.18
284,3.21
285,3.18
286,3.08
287,3.01
288,3.0
289,3.02
290,3.06
291,3.01
292,3.01
293,3.04
294,3.09
295,3.11
296,3.12
297,3.16
298,3.08
299,3.02
300,2.94
301,2.99
302,2.97
303,2.89
304,2.94
305,3.01
306,2.99
307,3.04
308,2.97
309,2.96
310,2.89
311,2.92
312,2.87
313,2.93
314,2.89
315,2.83
316,2.82
317,2.76
318,2.68
319,2.75
320,2.65
321,2.56
322,2.63
323,2.65
324,2.59
325,2.63
326,2.61
327,2.51
328,2.56
329,2.49
330,2.67
331,2.55
332,2.48
333,2.58
334,2.63
335,2.68
336,2.68
337,2.56
338,2.62
339,2.74
340,2.78
341,2.73
342,2.66
343,2.72
344,2.77
345,2.76
346,2.72
347,2.6
348,2.6
349,2.6
350,2.65
351,2.56
352,2.49
353,2.54
354,2.57
355,2.59
356,2.55
357,2.57
358,2.5
359,2.49
360,2.5
361,2.5
362,2.52
363,2.5
364,2.59
365,2.64
366,2.58
367,2.54
368,2.54
369,2.6
370,2.62
371,2.65
372,2.73
373,2.81
374,2.74
375,2.68
376,2.71
377,2.69
378,2.68
379,2.63
380,2.67
381,2.69
382,2.83
383,2.79
384,2.78
385,2.93
386,3.08
387,2.99
388,3.03
389,3.05
390,3.03
391,2.95
392,2.92
393,3.06
394,2.91
395,3.02
396,2.97
397,2.96
398,3.13
399,3.16
400,3.17
401,3.09
402,3.28
403,3.4
404,3.3
405,3.43
406,3.38
407,3.57
408,3.67
409,3.54
410,3.43
411,3.43
412,3.39
413,3.43
414,3.47
415,3.47
416,3.41
417,3.56
418,3.43
419,3.45
420,3.38
421,3.4
422,3.4
423,3.55
424,3.48
425,3.41
426,3.36
427,3.42
428,3.43
429,3.37
430,3.4
431,3.4
432,3.43
433,3.41
434,3.52
435,3.48
436,3.48
437,3.42
438,3.5
439,3.48
440,3.42
441,3.47
442,3.54
443,3.58
444,3.66
445,3.74
446,3.74
447,3.85
448,3.77
449,3.82
450,3.75
451,3.73
452,3.71
453,3.73
454,3.67
455,3.69
456,3.68
457,3.58
458,3.6
459,3.57
460,3.54
461,3.54
462,3.52
463,3.6
464,3.69
465,3.61
466,3.63
467,3.65
468,3.57
469,3.47
470,3.52
471,3.48
472,3.43
473,3.31
474,3.37
475,3.37
476,3.44
477,3.44
478,3.47
479,3.52
480,3.55
481,3.55
482,3.6
483,3.54
484,3.57
485,3.55
486,3.53
487,3.59
488,3.65
489,3.65
490,3.68
491,3.68
492,3.58
493,3.54
494,3.59
495,3.5
496,3.44
497,3.44
498,3.49
499,3.49
500,3.48
501,3.44
502,3.38
503,3.43
504,3.39
505,3.37
506,3.35
507,3.33
508,3.3
509,3.24
510,3.24
511,3.24
512,3.3
513,3.25
514,3.29
515,3.25
516,3.22
517,3.19
518,3.26
519,3.26
520,3.24
521,3.22
522,3.2
523,3.22
524,3.15
525,3.17
526,3.16
527,3.16
528,3.05
529,3.15
530,3.11
531,3.12
532,3.12
533,3.06
534,3.1
535,3.08
536,3.09
537,3.2
538,3.1
539,3.09
540,3.09
541,3.1
542,3.12
543,3.1
544,3.04
545,3.01
546,3.06
547,3.15
548,3.23
549,3.28
550,3.3
551,3.3
552,3.25
553,3.25
554,3.28
555,3.17
556,3.08
557,3.04
558,3.04
559,3.09
560,3.04
561,3.05
562,3.03
563,3.06
564,3.13
565,3.06
566,3.09
567,3.05
568,3.08
569,3.05
570,2.93
571,2.86
572,2.73
573,2.74
574,2.56
575,2.73
576,2.55
577,2.47
578,2.31
579,2.5
580,2.42
581,2.45
582,2.35
583,2.28
584,2.18
585,2.2
586,2.26
587,2.31
588,2.47
589,2.42
590,2.36
591,2.42
592,2.36
593,2.4
594,2.32
595,2.19
596,2.19
597,2.2
598,2.24
599,2.17
600,2.14
601,2.17
602,2.2
603,2.19
604,2.27
605,2.24
606,2.15
607,2.14
608,2.07
609,1.91
610,2.02
611,2.09
612,2.15
613,2.16
614,2.17
615,2.11
616,1.97
617,2.06
618,2.12
619,2.2
620,2.28
621,2.27
622,2.34
623,2.37
624,2.36
625,2.44
626,2.35
627,2.38
628,2.35
629,2.38
630,2.42
631,2.43
632,2.3
633,2.4
634,2.55
635,2.46
636,2.28
637,2.17
638,2.15
639,2.24
640,2.19
641,2.2
642,2.24
643,2.16
644,2.23
645,2.21
646,2.25
647,2.24
648,2.2
649,2.16
650,2.18
651,2.14
652,2.11
653,2.09
654,2.09
655,2.16
656,2.17
657,2.17
658,2.22
659,2.26
660,2.21
661,2.19
662,2.22
663,2.16
664,2.1
665,2.19
666,2.16
667,2.11
668,2.05
669,2.07
670,2.03
671,2.0
672,2.09
673,2.13
674,2.11
675,2.19
676,2.19
677,2.17
678,2.08
679,2.06
680,2.04
681,2.04
682,2.11
683,2.12
684,2.13
685,2.1
686,2.1
687,2.11
688,2.05
689,2.06
690,2.01
691,2.0
692,2.0
693,2.03
694,2.11
695,2.15
696,2.17
697,2.18
698,2.1
699,2.04
700,2.01
701,1.97
702,1.92
703,1.93
704,1.92
705,2.03
706,2.02
707,2.09
708,2.1
709,2.12
710,2.07
711,2.06
712,2.02
713,2.01
714,2.06
715,2.08
716,2.07
717,2.15
718,2.09
719,2.09
720,2.08
721,2.03
722,2.04
723,2.06
724,2.11
725,2.06
726,2.09
727,2.03
728,2.06
729,2.09
730,2.11
731,2.1
732,2.19
733,2.32
734,2.34
735,2.36
736,2.45
737,2.44
738,2.37
739,2.35
740,2.31
741,2.32
742,2.24
743,2.27
744,2.23
745,2.29
746,2.27
747,2.39
748,2.32
749,2.29
750,2.15
751,2.14
752,2.1
753,2.14
754,2.16
755,2.1
756,2.09
757,2.11
758,2.09
759,2.08
760,2.08
761,2.06
762,2.1
763,2.11
764,2.07
765,2.07
766,2.04
767,2.07
768,2.06
769,2.06
770,2.02
771,2.01
772,1.99
773,1.99
774,2.01
775,1.99
776,1.93
777,1.92
778,1.9
779,1.84
780,1.85
781,1.87
782,1.9
783,1.88
784,1.92
785,1.89
786,1.89
787,1.89
788,1.79
789,1.74
790,1.67
791,1.74
792,1.77
793,1.83
794,1.82
795,1.83
796,1.78
797,1.83
798,1.76
799,1.8
800,1.73
801,1.73
802,1.78
803,1.81
804,1.78
805,1.81
806,1.74
807,1.76
808,1.75
809,1.71
810,1.77
811,1.74
812,1.77
813,1.77
814,1.75
815,1.7
816,1.65
817,1.64
818,1.64
819,1.6
820,1.62
821,1.62
822,1.66
823,1.63
824,1.64
825,1.59
826,1.56
827,1.53
828,1.54
829,1.57
830,1.67
831,1.62
832,1.59
833,1.66
834,1.64
835,1.71
836,1.71
837,1.77
838,1.79
839,1.8
840,1.77
841,1.77
842,1.84
843,1.93
844,1.95
845,1.92
846,1.92
847,1.91
848,1.8
849,1.79
850,1.79
851,1.75
852,1.73
853,1.75
854,1.73
855,1.66
856,1.66
857,1.68
858,1.69
859,1.78
860,1.78
861,1.76
862,1.8
863,1.85
864,1.79
865,1.9
866,1.88
867,1.84
868,1.79
869,1.77
870,1.77
871,1.73
872,1.7
873,1.67
874,1.71
875,1.7
876,1.7
877,1.7
878,1.68
879,1.75
880,1.81
881,1.81
882,1.77
883,1.73
884,1.72
885,1.71
886,1.72
887,1.76
888,1.85
889,1.86
890,1.8
891,1.85
892,1.8
893,1.82
894,1.87
895,1.79
896,1.76
897,1.76
898,1.74
899,1.77
900,1.75
901,1.72
902,1.79
903,1.69
904,1.63
905,1.65
906,1.65
907,1.64
908,1.63
909,1.64
910,1.63
911,1.66
912,1.71
913,1.72
914,1.71
915,1.73
916,1.7
917,1.67
918,1.67
919,1.66
920,1.66
921,1.67
922,1.65
923,1.64
924,1.64
925,1.68
926,1.67
927,1.7
928,1.74
929,1.78
930,1.76
931,1.82
932,1.87
933,1.85
934,1.85
935,1.82
936,1.84
937,1.83
938,1.81
939,1.8
940,1.76
941,1.82
942,1.82
943,1.88
944,1.95
945,1.93
946,1.93
947,1.89
948,1.89
949,1.92
950,1.9
951,1.88
952,1.87
953,1.85
954,1.93
955,1.9
956,1.89
957,1.9
958,1.88
959,1.91
960,2.01
961,2.02
962,2.06
963,2.07
964,2.06
965,2.1
966,2.05
967,2.09
968,2.05
969,2.04
970,2.03
971,2.05
972,2.07
973,2.12
974,2.07
975,2.07
976,2.07
977,2.1
978,2.09
979,2.05
980,2.04
981,1.94
982,1.97
983,1.99
984,1.97
985,1.94
986,1.96
987,1.98
988,2.02
989,2.08
990,2.13
991,2.14
992,2.1
993,2.1
994,2.12
995,2.08
996,2.06
997,2.02
998,2.08
999,2.04
1000,2.06
1001,2.06
1002,2.07
1003,2.0
1004,2.01
1005,2.01
1006,1.99
1007,2.02
1008,1.97
1009,1.93
1010,1.89
1011,1.93
1012,1.93
1013,1.97
1014,1.96
1015,1.9
1016,1.85
1017,1.9
1018,1.86
1019,1.85
1020,1.87
1021,1.87
1022,1.89
1023,1.88
1024,1.88
1025,1.84
1026,1.84
1027,1.85
1028,1.82
1029,1.81
1030,1.92
1031,1.94
1032,1.96
1033,1.95
1034,1.96
1035,2.04
1036,2.06
1037,2.12
1038,2.07
1039,2.01
1040,2.09
1041,2.1
1042,2.06
1043,2.17
1044,2.15
1045,2.16
1046,2.16
1047,2.33
1048,2.28
1049,2.28
1050,2.31
1051,2.3
1052,2.34
1053,2.28
1054,2.27
1055,2.37
1056,2.42
1057,2.38
1058,2.42
1059,2.33
1060,2.31
1061,2.36
1062,2.37
1063,2.56
1064,2.64
1065,2.76
1066,2.76
1067,2.83
1068,2.75
1069,2.67
1070,2.7
1071,2.7
1072,2.69
1073,2.72
1074,2.73
1075,2.99
1076,2.88
1077,2.86
1078,2.84
1079,2.79
1080,2.81
1081,2.75
1082,2.75
1083,2.7
1084,2.73
1085,2.69
1086,2.69
1087,2.71
1088,2.79
1089,2.77
1090,2.76
1091,2.8
1092,2.8
1093,2.77
1094,2.89
1095,2.77
1096,2.81
1097,2.83
1098,2.78
1099,2.77
1100,2.75
1101,2.79
1102,2.89
1103,2.88
1104,2.93
1105,2.99
1106,3.06
1107,3.0
1108,3.09
1109,3.09
1110,3.01
1111,2.97
1112,2.9
1113,2.95
1114,2.95
1115,2.98
1116,2.98
1117,3.03
1118,3.08
1119,3.18
1120,3.12
1121,3.09
1122,3.13
1123,3.08
1124,3.07
1125,3.05
1126,3.02
1127,3.0
1128,2.84
1129,2.91
1130,2.89
1131,2.85
1132,2.81
1133,2.78
1134,2.8
1135,2.78
1136,2.76
1137,2.81
1138,2.78
1139,2.77
1140,2.81
1141,2.78
1142,2.78
1143,2.81
1144,2.82
1145,2.82
1146,2.82
1147,2.86
1148,2.8
1149,2.73
1150,2.72
1151,2.75
1152,2.66
1153,2.65
1154,2.67
1155,2.66
1156,2.67
1157,2.65
1158,2.68
1159,2.7
1160,2.77
1161,2.75
1162,2.81
1163,2.78
1164,2.74
1165,2.87
1166,2.87
1167,2.89
1168,2.81
1169,2.78
1170,2.77
1171,2.73
1172,2.76
1173,2.84
1174,2.83
1175,2.81
1176,2.79
1177,2.78
1178,2.82
1179,2.82
1180,2.83
1181,2.88
1182,2.87
1183,2.91
1184,2.94
1185,2.92
1186,2.9
1187,2.87
1188,2.92
1189,2.94
1190,2.93
1191,2.94
1192,2.89
1193,2.95
1194,2.99
1195,2.95
1196,3.0
1197,3.05
1198,3.05
1199,3.06
1200,3.06
1201,3.03
1202,3.1
1203,3.1
1204,3.06
1205,3.07
1206,3.03
1207,3.01
1208,3.07
1209,3.05
1210,2.95
1211,2.91
1212,2.96
1213,2.99
1214,2.95
1215,2.93
1216,2.93
1217,2.93
1218,2.98
1219,2.9
1220,2.84
1221,2.87
1222,2.88
1223,2.82
1224,2.83
1225,2.79
1226,2.72
1227,2.77
1228,2.81
1229,2.84
1230,2.81
1231,2.79
1232,2.85
1233,2.89
1234,2.84
1235,2.85
1236,2.85
1237,2.82
1238,2.85
1239,2.86
1240,2.83
1241,2.83
1242,2.8
1243,2.76
1244,2.75
1245,2.76
1246,2.73
1247,2.81
1248,2.81
1249,2.85
1250,2.89
1251,2.88
1252,2.87
1253,2.83
1254,2.75
1255,2.77
1256,2.81
1257,2.79
1258,2.89
1259,2.89
1260,2.86
1261,2.85
1262,2.87
1263,2.81
1264,2.8
1265,2.84
1266,2.84
1267,2.88
1268,2.92
1269,2.92
1270,2.84
1271,2.82
1272,2.8
1273,2.8
1274,2.77
1275,2.74
1276,2.77
1277,2.75
1278,2.76
1279,2.85
1280,2.84
1281,2.82
1282,2.82
1283,2.8
1284,2.79
1285,2.77
1286,2.81
1287,2.79
1288,2.75
1289,2.73
1290,2.7
1291,2.73
1292,2.71
1293,2.7
1294,2.69
1295,2.71
1296,2.74
1297,2.69
1298,2.63
1299,2.58
1300,2.62
1301,2.65
1302,2.61
1303,2.63
1304,2.65
1305,2.62
1306,2.63
1307,2.61
1308,2.54
1309,2.57
1310,2.59
1311,2.64
1312,2.71
1313,2.72
1314,2.7
1315,2.71
1316,2.72
1317,2.76
1318,2.74
1319,2.7
1320,2.7
1321,2.7
1322,2.75
1323,2.68
1324,2.71
1325,2.7
1326,2.72
1327,2.68
1328,2.66
1329,2.64
1330,2.64
1331,2.63
1332,2.67
1333,2.73
1334,2.74
1335,2.73
1336,2.71
1337,2.65
1338,2.65
1339,2.65
1340,2.63
1341,2.66
1342,2.66
1343,2.64
1344,2.57
1345,2.6
1346,2.59
1347,2.59
1348,2.59
1349,2.63
1350,2.59
1351,2.61
1352,2.59
1353,2.69
1354,2.7
1355,2.63
1356,2.62
1357,2.63
1358,2.62
1359,2.57
1360,2.58
1361,2.59
1362,2.6
1363,2.57
1364,2.55
1365,2.49
1366,2.55
1367,2.56
1368,2.58
1369,2.56
1370,2.55
1371,2.52
1372,2.54
1373,2.5
1374,2.49
1375,2.5
1376,2.49
1377,2.55
1378,2.52
1379,2.57
1380,2.58
1381,2.6
1382,2.63
1383,2.68
1384,2.68
1385,2.74
1386,2.73
1387,2.74
1388,2.76
1389,2.75
1390,2.71
1391,2.69
1392,2.65
1393,2.69
1394,2.64
1395,2.65
1396,2.62
1397,2.64
1398,2.54
1399,2.58
1400,2.59
1401,2.58
1402,2.5
1403,2.47
1404,2.45
1405,2.42
1406,2.42
1407,2.35
1408,2.3
1409,2.32
1410,2.35
1411,2.33
1412,2.36
1413,2.35
1414,2.42
1415,2.41
1416,2.41
1417,2.44
1418,2.46
1419,2.45
1420,2.48
1421,2.48
1422,2.48
1423,2.49
1424,2.53
1425,2.44
1426,2.49
1427,2.49
1428,2.5
1429,2.46
1430,2.45
1431,2.46
1432,2.44
1433,2.48
1434,2.46
1435,2.43
1436,2.43
1437,2.38
1438,2.37
1439,2.37
1440,2.3
1441,2.37
1442,2.42
1443,2.41
1444,2.35
1445,2.42
1446,2.38
1447,2.33
1448,2.28
1449,2.29
1450,2.21
1451,2.25
1452,2.19
1453,2.26
1454,2.34
1455,2.29
1456,2.29
1457,2.39
1458,2.39
1459,2.39
1460,2.37
1461,2.32
1462,2.3
1463,2.29
1464,2.29
1465,2.22
1466,2.14
1467,2.05
1468,2.08
1469,2.14
1470,2.07
1471,2.02
1472,2.01
1473,1.97
1474,1.83
1475,1.95
1476,1.95
1477,1.92
1478,2.01
1479,2.0
1480,1.94
1481,1.97
1482,1.97
1483,1.86
1484,1.89
1485,1.79
1486,1.8
1487,1.93
1488,1.89
1489,1.96
1490,2.1
1491,2.12
1492,2.13
1493,2.15
1494,2.12
1495,2.18
1496,2.18
1497,2.27
1498,2.21
1499,2.25
1500,2.24
1501,2.19
1502,2.12
1503,2.1
1504,2.16
1505,2.12
1506,2.21
1507,2.24
1508,2.24
1509,2.24
1510,2.36
1511,2.3
1512,2.25
1513,2.23
1514,2.23
1515,2.23
1516,2.18
1517,2.15
1518,2.01
1519,2.05
1520,2.03
1521,2.01
1522,1.97
1523,2.02
1524,2.09
1525,2.05
1526,2.04
1527,2.02
1528,1.96
1529,2.02
1530,1.95
1531,2.01
1532,1.99
1533,2.0
1534,2.06
1535,2.04
1536,2.01
1537,1.98
1538,1.97
1539,1.98
1540,1.96
1541,1.97
1542,1.99
1543,2.06
1544,2.03
1545,1.99
1546,2.0
1547,2.09
1548,2.12
1549,2.12
1550,2.2
1551,2.23
1552,2.27
1553,2.33
1554,2.26
1555,2.22
1556,2.35
1557,2.32
1558,2.35
1559,2.29
1560,2.2
1561,2.29
1562,2.33
1563,2.29
1564,2.25
1565,2.28
1566,2.28
1567,2.22
1568,2.21
1569,2.22
1570,2.21
1571,2.26
1572,2.34
1573,2.45
1574,2.39
1575,2.49
1576,2.46
1577,2.52
1578,2.56
1579,2.46
1580,2.47
1581,2.44
1582,2.4
1583,2.4
1584,2.42
1585,2.34
1586,2.45
1587,2.49
1588,2.46
1589,2.51
1590,2.56
1591,2.43
1592,2.46
1593,2.52
1594,2.49
1595,2.49
1596,2.41
1597,2.38
1598,2.31
1599,2.42
1600,2.49
1601,2.54
1602,2.48
1603,2.44
1604,2.43
1605,2.44
1606,2.46
1607,2.41
1608,2.41
1609,2.35
1610,2.35
1611,2.3
1612,2.33
1613,2.37
1614,2.35
1615,2.27
1616,2.23
1617,2.31
1618,2.36
1619,2.31
1620,2.25
1621,2.31
1622,2.23
1623,2.23
1624,2.26
1625,2.27
1626,2.24
1627,2.27
1628,2.2
1629,2.15
1630,2.11
1631,2.07
1632,2.14
1633,2.23
1634,2.25
1635,2.24
1636,2.27
1637,2.19
1638,2.23
1639,2.22
1640,2.17
1641,2.17
1642,2.21
1643,2.21
1644,2.24
1645,2.21
1646,2.21
1647,2.31
1648,2.31
1649,2.21
1650,2.17
1651,2.21
1652,2.14
1653,2.15
1654,2.13
1655,2.14
1656,2.06
1657,2.0
1658,2.0
1659,2.02
1660,1.98
1661,2.05
1662,2.02
1663,2.05
1664,2.09
1665,2.07
1666,2.07
1667,2.01
1668,1.91
1669,1.97
1670,2.0
1671,1.99
1672,2.03
1673,1.99
1674,2.0
1675,2.04
1676,1.99
1677,1.98
1678,2.03
1679,2.1
1680,2.06
1681,2.09
1682,2.12
1683,2.1
1684,2.12
1685,2.22
1686,2.24
1687,2.24
1688,2.24
1689,2.2
1690,2.15
1691,2.15
1692,2.13
1693,2.13
1694,2.08
1695,2.09
1696,2.1
1697,2.11
1698,2.1
1699,2.1
1700,2.08
1701,2.07
1702,2.02
1703,2.07
1704,2.19
1705,2.16
1706,2.12
1707,2.11
1708,2.12
1709,2.16
1710,2.08
1711,2.13
1712,2.17
1713,2.21
1714,2.15
1715,2.15
1716,2.14
1717,2.18
1718,2.19
1719,2.17
1720,2.17
1721,2.17
1722,2.23
1723,2.21
1724,2.19
1725,2.19
1726,2.17
1727,2.14
1728,2.08
1729,2.04
1730,1.98
1731,2.02
1732,1.95
1733,1.95
1734,1.93
1735,1.89
1736,1.89
1737,1.91
1738,1.85
1739,1.9
1740,1.92
1741,1.87
1742,1.86
1743,1.88
1744,1.86
1745,1.8
1746,1.83
1747,1.72
1748,1.75
1749,1.74
1750,1.75
1751,1.67
1752,1.63
1753,1.54
1754,1.49
1755,1.6
1756,1.6
1757,1.62
1758,1.67
1759,1.6
1760,1.61
1761,1.61
1762,1.57
1763,1.59
1764,1.55
1765,1.59
1766,1.57
1767,1.66
1768,1.68
1769,1.68
1770,1.73
1771,1.75
1772,1.68
1773,1.72
1774,1.77
1775,1.83
1776,1.8
1777,1.82
1778,1.75
1779,1.73
1780,1.71
1781,1.76
1782,1.79
1783,1.74
1784,1.77
1785,1.77
1786,1.76
1787,1.68
1788,1.68
1789,1.64
1790,1.65
1791,1.63
1792,1.59
1793,1.63
1794,1.56
1795,1.6
1796,1.6
1797,1.64
1798,1.62
1799,1.65
1800,1.61
1801,1.63
1802,1.65
1803,1.71
1804,1.72
1805,1.75
1806,1.78
1807,1.79
1808,1.72
1809,1.7
1810,1.72
1811,1.76
1812,1.68
1813,1.65
1814,1.6
1815,1.63
1816,1.59
1817,1.6
1818,1.58
1819,1.61
1820,1.57
1821,1.62
1822,1.64
1823,1.71
1824,1.71
1825,1.7
1826,1.7
1827,1.72
1828,1.72
1829,1.69
1830,1.71
1831,1.71
1832,1.7
1833,1.7
1834,1.67
1835,1.57
1836,1.62
1837,1.59
1838,1.57
1839,1.56
1840,1.52
1841,1.48
1842,1.48
1843,1.45
1844,1.45
1845,1.49
1846,1.57
1847,1.59
1848,1.56
1849,1.63
1850,1.44
1851,1.31
1852,1.35
1853,1.4
1854,1.37
1855,1.35
1856,1.35
1857,1.29
1858,1.28
1859,1.29
1860,1.25
1861,1.32
1862,1.39
1863,1.33
1864,1.39
1865,1.41
1866,1.44
1867,1.42
1868,1.46
1869,1.47
1870,1.48
1871,1.49
1872,1.47
1873,1.4
1874,1.4
1875,1.35
1876,1.42
1877,1.45
1878,1.44
1879,1.4
1880,1.48
1881,1.49
1882,1.44
1883,1.4
1884,1.44
1885,1.4
1886,1.44
1887,1.44
1888,1.42
1889,1.41
1890,1.44
1891,1.4
1892,1.4
1893,1.41
1894,1.44
1895,1.49
1896,1.41
1897,1.43
1898,1.45
1899,1.44
1900,1.46
1901,1.46
1902,1.39
1903,1.39
1904,1.45
1905,1.52
1906,1.51
1907,1.57
1908,1.53
1909,1.52
1910,1.53
1911,1.55
1912,1.54
1913,1.5
1914,1.46
1915,1.46
1916,1.43
1917,1.41
1918,1.42
1919,1.42
1920,1.46
1921,1.48
1922,1.54
1923,1.55
1924,1.58
1925,1.56
1926,1.56
1927,1.6
1928,1.61
1929,1.58
1930,1.63
1931,1.6
1932,1.57
1933,1.58
1934,1.6
1935,1.57
1936,1.6
1937,1.6
1938,1.64
1939,1.71
1940,1.71
1941,1.68
1942,1.69
1943,1.66
1944,1.67
1945,1.64
1946,1.69
1947,1.72
1948,1.93
1949,2.02
1950,2.02
1951,2.14
1952,2.08
1953,2.08
1954,2.15
1955,2.2
1956,2.15
1957,2.13
1958,2.17
1959,2.17
1960,2.18
1961,2.15
1962,2.12
1963,2.21
1964,2.29
1965,2.23
1966,2.24
1967,2.24
1968,2.19
1969,2.27
1970,2.34
1971,2.34
1972,2.33
1973,2.44
1974,2.5
1975,2.5
1976,2.45
1977,2.46
1978,2.44
1979,2.45
1980,2.44
1981,2.44
1982,2.45
1983,2.4
1984,2.37
1985,2.34
1986,2.34
1987,2.31
1988,2.29
1989,2.21
1990,2.29
1991,2.23
1992,2.25
1993,2.25
1994,2.24
1995,2.28
1996,2.28
1997,2.21
1998,2.31
1999,2.37
2000,2.36
2001,2.3
2002,2.36
2003,2.41
2004,2.41
2005,2.4
2006,2.4
2007,2.36
2008,2.38
2009,2.39
2010,2.39
2011,2.34
2012,2.33
2013,2.25
2014,2.32
2015,2.34
2016,2.37
2017,2.4
2018,2.43
2019,2.39
2020,2.38
2021,2.38
2022,2.41
2023,2.39
2024,2.35
2025,2.29
2026,2.34
2027,2.37
2028,2.42
2029,2.46
2030,2.46
2031,2.46
2032,2.47
2033,2.51
2034,2.57
2035,2.55
2036,2.6
2037,2.57
2038,2.47
2039,2.5
2040,2.47
2041,2.43
2042,2.38
2043,2.37
2044,2.4
2045,2.4
2046,2.35
2047,2.39
2048,2.36
2049,2.41
2050,2.38
2051,2.31
2052,2.35
2053,2.32
2054,2.32
2055,2.36
2056,2.33
2057,2.26
2058,2.2
2059,2.21
2060,2.21
2061,2.21
2062,2.13
2063,2.17
2064,2.2
2065,2.22
2066,2.25
2067,2.32
2068,2.28
2069,2.27
2070,2.25
2071,2.28
2072,2.24
2073,2.27
2074,2.3
2075,2.29
2076,2.33
2077,2.33
2078,2.33
2079,2.31
2080,2.25
2081,2.25
2082,2.25
2083,2.15
2084,2.16
2085,2.17
2086,2.19
2087,2.22
2088,2.19
2089,2.21
2090,2.2
2091,2.2
2092,2.15
2093,2.15
2094,2.16
2095,2.11
2096,2.13
2097,2.1
2098,2.13
2099,2.15
2100,2.16
2101,2.16
2102,2.19
2103,2.11
2104,2.14
2105,2.12
2106,2.17
2107,2.14
2108,2.13
2109,2.1
2110,2.12
2111,2.12
2112,2.18
2113,2.2
2114,2.24
2115,2.28
2116,2.32
2117,2.32
2118,2.31
2119,2.35
2120,2.35
2121,2.34
2122,2.31
2123,2.27
2124,2.3
2125,2.28
2126,2.26
2127,2.2
2128,2.23
2129,2.23
2130,2.21
2131,2.22
2132,2.3
2133,2.25
2134,2.27
2135,2.25
2136,2.25
2137,2.21
2138,2.23
2139,2.19
2140,2.23
2141,2.21
